"""동별""","""연령별""","""항목""","""2023. 1/4""",ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
종로1·2·3·4가동,45~49세,한국인,422,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,45~49세,외국인,204,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,50~54세,계,704,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,50~54세,한국인,551,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,50~54세,외국인,153,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,55~59세,계,705,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,55~59세,한국인,597,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,55~59세,외국인,108,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,60~64세,계,791,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,60~64세,한국인,717,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,60~64세,외국인,74,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,65~69세,계,648,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,65~69세,한국인,611,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,65~69세,외국인,37,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,70~74세,계,400,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,70~74세,한국인,387,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,70~74세,외국인,13,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,75~79세,계,328,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,75~79세,한국인,323,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,75~79세,외국인,5,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,80~84세,계,258,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,80~84세,한국인,253,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,80~84세,외국인,5,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,85~89세,계,111,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,85~89세,한국인,110,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,85~89세,외국인,1,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,90~94세,계,33,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,90~94세,한국인,33,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,90~94세,외국인,0,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,95~99세,계,10,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,95~99세,한국인,10,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,95~99세,외국인,0,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,100세 이상,계,2,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,100세 이상,한국인,2,1101061,종로1·2·3·4가동,11110615
종로1·2·3·4가동,100세 이상,외국인,0,1101061,종로1·2·3·4가동,11110615
종로5·6가동,계,계,5896,1101063,종로5·6가동,11110630
종로5·6가동,계,한국인,5401,1101063,종로5·6가동,11110630
종로5·6가동,계,외국인,495,1101063,종로5·6가동,11110630
종로5·6가동,0~4세,계,64,1101063,종로5·6가동,11110630
종로5·6가동,0~4세,한국인,59,1101063,종로5·6가동,11110630
종로5·6가동,0~4세,외국인,5,1101063,종로5·6가동,11110630
종로5·6가동,5~9세,계,97,1101063,종로5·6가동,11110630
종로5·6가동,5~9세,한국인,94,1101063,종로5·6가동,11110630
종로5·6가동,5~9세,외국인,3,1101063,종로5·6가동,11110630
종로5·6가동,10~14세,계,93,1101063,종로5·6가동,11110630
종로5·6가동,10~14세,한국인,90,1101063,종로5·6가동,11110630
종로5·6가동,10~14세,외국인,3,1101063,종로5·6가동,11110630
종로5·6가동,15~19세,계,148,1101063,종로5·6가동,11110630
종로5·6가동,15~19세,한국인,122,1101063,종로5·6가동,11110630
종로5·6가동,15~19세,외국인,26,1101063,종로5·6가동,11110630
종로5·6가동,20~24세,계,579,1101063,종로5·6가동,11110630
종로5·6가동,20~24세,한국인,441,1101063,종로5·6가동,11110630
종로5·6가동,20~24세,외국인,138,1101063,종로5·6가동,11110630
종로5·6가동,25~29세,계,904,1101063,종로5·6가동,11110630
종로5·6가동,25~29세,한국인,785,1101063,종로5·6가동,11110630
종로5·6가동,25~29세,외국인,119,1101063,종로5·6가동,11110630
종로5·6가동,30~34세,계,593,1101063,종로5·6가동,11110630
종로5·6가동,30~34세,한국인,519,1101063,종로5·6가동,11110630
종로5·6가동,30~34세,외국인,74,1101063,종로5·6가동,11110630
종로5·6가동,35~39세,계,360,1101063,종로5·6가동,11110630
종로5·6가동,35~39세,한국인,328,1101063,종로5·6가동,11110630
종로5·6가동,35~39세,외국인,32,1101063,종로5·6가동,11110630
종로5·6가동,40~44세,계,303,1101063,종로5·6가동,11110630
종로5·6가동,40~44세,한국인,276,1101063,종로5·6가동,11110630
종로5·6가동,40~44세,외국인,27,1101063,종로5·6가동,11110630
종로5·6가동,45~49세,계,293,1101063,종로5·6가동,11110630
종로5·6가동,45~49세,한국인,280,1101063,종로5·6가동,11110630
종로5·6가동,45~49세,외국인,13,1101063,종로5·6가동,11110630
종로5·6가동,50~54세,계,445,1101063,종로5·6가동,11110630
종로5·6가동,50~54세,한국인,428,1101063,종로5·6가동,11110630
종로5·6가동,50~54세,외국인,17,1101063,종로5·6가동,11110630
종로5·6가동,55~59세,계,477,1101063,종로5·6가동,11110630
종로5·6가동,55~59세,한국인,459,1101063,종로5·6가동,11110630
종로5·6가동,55~59세,외국인,18,1101063,종로5·6가동,11110630
종로5·6가동,60~64세,계,463,1101063,종로5·6가동,11110630
종로5·6가동,60~64세,한국인,453,1101063,종로5·6가동,11110630
종로5·6가동,60~64세,외국인,10,1101063,종로5·6가동,11110630
종로5·6가동,65~69세,계,329,1101063,종로5·6가동,11110630
종로5·6가동,65~69세,한국인,321,1101063,종로5·6가동,11110630
종로5·6가동,65~69세,외국인,8,1101063,종로5·6가동,11110630
종로5·6가동,70~74세,계,244,1101063,종로5·6가동,11110630
종로5·6가동,70~74세,한국인,243,1101063,종로5·6가동,11110630
종로5·6가동,70~74세,외국인,1,1101063,종로5·6가동,11110630
종로5·6가동,75~79세,계,238,1101063,종로5·6가동,11110630
종로5·6가동,75~79세,한국인,238,1101063,종로5·6가동,11110630
종로5·6가동,75~79세,외국인,0,1101063,종로5·6가동,11110630
종로5·6가동,80~84세,계,167,1101063,종로5·6가동,11110630
종로5·6가동,80~84세,한국인,167,1101063,종로5·6가동,11110630
종로5·6가동,80~84세,외국인,0,1101063,종로5·6가동,11110630
종로5·6가동,85~89세,계,67,1101063,종로5·6가동,11110630
종로5·6가동,85~89세,한국인,67,1101063,종로5·6가동,11110630
종로5·6가동,85~89세,외국인,0,1101063,종로5·6가동,11110630
종로5·6가동,90~94세,계,23,1101063,종로5·6가동,11110630
종로5·6가동,90~94세,한국인,22,1101063,종로5·6가동,11110630
종로5·6가동,90~94세,외국인,1,1101063,종로5·6가동,11110630
종로5·6가동,95~99세,계,9,1101063,종로5·6가동,11110630
종로5·6가동,95~99세,한국인,9,1101063,종로5·6가동,11110630
종로5·6가동,95~99세,외국인,0,1101063,종로5·6가동,11110630
종로5·6가동,100세 이상,계,0,1101063,종로5·6가동,11110630
종로5·6가동,100세 이상,한국인,0,1101063,종로5·6가동,11110630
종로5·6가동,100세 이상,외국인,0,1101063,종로5·6가동,11110630
이화동,계,계,7651,1101064,이화동,11110640
이화동,계,한국인,7067,1101064,이화동,11110640
이화동,계,외국인,584,1101064,이화동,11110640
이화동,0~4세,계,84,1101064,이화동,11110640
이화동,0~4세,한국인,82,1101064,이화동,11110640
이화동,0~4세,외국인,2,1101064,이화동,11110640
이화동,5~9세,계,114,1101064,이화동,11110640
이화동,5~9세,한국인,111,1101064,이화동,11110640
이화동,5~9세,외국인,3,1101064,이화동,11110640
이화동,10~14세,계,149,1101064,이화동,11110640
이화동,10~14세,한국인,148,1101064,이화동,11110640
이화동,10~14세,외국인,1,1101064,이화동,11110640
이화동,15~19세,계,205,1101064,이화동,11110640
이화동,15~19세,한국인,194,1101064,이화동,11110640
이화동,15~19세,외국인,11,1101064,이화동,11110640
이화동,20~24세,계,786,1101064,이화동,11110640
이화동,20~24세,한국인,549,1101064,이화동,11110640
이화동,20~24세,외국인,237,1101064,이화동,11110640
이화동,25~29세,계,1154,1101064,이화동,11110640
이화동,25~29세,한국인,998,1101064,이화동,11110640
이화동,25~29세,외국인,156,1101064,이화동,11110640
이화동,30~34세,계,848,1101064,이화동,11110640
이화동,30~34세,한국인,777,1101064,이화동,11110640
이화동,30~34세,외국인,71,1101064,이화동,11110640
이화동,35~39세,계,493,1101064,이화동,11110640
이화동,35~39세,한국인,457,1101064,이화동,11110640
이화동,35~39세,외국인,36,1101064,이화동,11110640
이화동,40~44세,계,470,1101064,이화동,11110640
이화동,40~44세,한국인,456,1101064,이화동,11110640
이화동,40~44세,외국인,14,1101064,이화동,11110640
이화동,45~49세,계,406,1101064,이화동,11110640
이화동,45~49세,한국인,396,1101064,이화동,11110640
이화동,45~49세,외국인,10,1101064,이화동,11110640
이화동,50~54세,계,527,1101064,이화동,11110640
이화동,50~54세,한국인,516,1101064,이화동,11110640
이화동,50~54세,외국인,11,1101064,이화동,11110640
이화동,55~59세,계,528,1101064,이화동,11110640
이화동,55~59세,한국인,511,1101064,이화동,11110640
이화동,55~59세,외국인,17,1101064,이화동,11110640
이화동,60~64세,계,526,1101064,이화동,11110640
이화동,60~64세,한국인,520,1101064,이화동,11110640
이화동,60~64세,외국인,6,1101064,이화동,11110640
이화동,65~69세,계,410,1101064,이화동,11110640
이화동,65~69세,한국인,404,1101064,이화동,11110640
이화동,65~69세,외국인,6,1101064,이화동,11110640
이화동,70~74세,계,317,1101064,이화동,11110640
이화동,70~74세,한국인,314,1101064,이화동,11110640
이화동,70~74세,외국인,3,1101064,이화동,11110640
이화동,75~79세,계,256,1101064,이화동,11110640
이화동,75~79세,한국인,256,1101064,이화동,11110640
이화동,75~79세,외국인,0,1101064,이화동,11110640
이화동,80~84세,계,215,1101064,이화동,11110640
이화동,80~84세,한국인,215,1101064,이화동,11110640
이화동,80~84세,외국인,0,1101064,이화동,11110640
이화동,85~89세,계,116,1101064,이화동,11110640
이화동,85~89세,한국인,116,1101064,이화동,11110640
이화동,85~89세,외국인,0,1101064,이화동,11110640
이화동,90~94세,계,35,1101064,이화동,11110640
이화동,90~94세,한국인,35,1101064,이화동,11110640
이화동,90~94세,외국인,0,1101064,이화동,11110640
이화동,95~99세,계,12,1101064,이화동,11110640
이화동,95~99세,한국인,12,1101064,이화동,11110640
이화동,95~99세,외국인,0,1101064,이화동,11110640
이화동,100세 이상,계,0,1101064,이화동,11110640
이화동,100세 이상,한국인,0,1101064,이화동,11110640
이화동,100세 이상,외국인,0,1101064,이화동,11110640
창신1동,계,계,5400,1101067,창신1동,11110670
창신1동,계,한국인,4613,1101067,창신1동,11110670
창신1동,계,외국인,787,1101067,창신1동,11110670
창신1동,0~4세,계,53,1101067,창신1동,11110670
창신1동,0~4세,한국인,48,1101067,창신1동,11110670
창신1동,0~4세,외국인,5,1101067,창신1동,11110670
창신1동,5~9세,계,65,1101067,창신1동,11110670
창신1동,5~9세,한국인,60,1101067,창신1동,11110670
창신1동,5~9세,외국인,5,1101067,창신1동,11110670
창신1동,10~14세,계,87,1101067,창신1동,11110670
창신1동,10~14세,한국인,83,1101067,창신1동,11110670
창신1동,10~14세,외국인,4,1101067,창신1동,11110670
창신1동,15~19세,계,109,1101067,창신1동,11110670
창신1동,15~19세,한국인,105,1101067,창신1동,11110670
창신1동,15~19세,외국인,4,1101067,창신1동,11110670
창신1동,20~24세,계,399,1101067,창신1동,11110670
창신1동,20~24세,한국인,233,1101067,창신1동,11110670
창신1동,20~24세,외국인,166,1101067,창신1동,11110670
창신1동,25~29세,계,564,1101067,창신1동,11110670
창신1동,25~29세,한국인,340,1101067,창신1동,11110670
창신1동,25~29세,외국인,224,1101067,창신1동,11110670
창신1동,30~34세,계,421,1101067,창신1동,11110670
창신1동,30~34세,한국인,343,1101067,창신1동,11110670
창신1동,30~34세,외국인,78,1101067,창신1동,11110670
창신1동,35~39세,계,314,1101067,창신1동,11110670
창신1동,35~39세,한국인,252,1101067,창신1동,11110670
창신1동,35~39세,외국인,62,1101067,창신1동,11110670
창신1동,40~44세,계,285,1101067,창신1동,11110670
창신1동,40~44세,한국인,237,1101067,창신1동,11110670
창신1동,40~44세,외국인,48,1101067,창신1동,11110670
창신1동,45~49세,계,305,1101067,창신1동,11110670
창신1동,45~49세,한국인,274,1101067,창신1동,11110670
창신1동,45~49세,외국인,31,1101067,창신1동,11110670
창신1동,50~54세,계,448,1101067,창신1동,11110670
창신1동,50~54세,한국인,398,1101067,창신1동,11110670
창신1동,50~54세,외국인,50,1101067,창신1동,11110670
창신1동,55~59세,계,547,1101067,창신1동,11110670
창신1동,55~59세,한국인,492,1101067,창신1동,11110670
창신1동,55~59세,외국인,55,1101067,창신1동,11110670
창신1동,60~64세,계,606,1101067,창신1동,11110670
창신1동,60~64세,한국인,565,1101067,창신1동,11110670
창신1동,60~64세,외국인,41,1101067,창신1동,11110670
창신1동,65~69세,계,439,1101067,창신1동,11110670
창신1동,65~69세,한국인,431,1101067,창신1동,11110670
창신1동,65~69세,외국인,8,1101067,창신1동,11110670
창신1동,70~74세,계,269,1101067,창신1동,11110670
창신1동,70~74세,한국인,264,1101067,창신1동,11110670
창신1동,70~74세,외국인,5,1101067,창신1동,11110670
창신1동,75~79세,계,208,1101067,창신1동,11110670
창신1동,75~79세,한국인,208,1101067,창신1동,11110670
창신1동,75~79세,외국인,0,1101067,창신1동,11110670
창신1동,80~84세,계,181,1101067,창신1동,11110670
창신1동,80~84세,한국인,181,1101067,창신1동,11110670
창신1동,80~84세,외국인,0,1101067,창신1동,11110670
창신1동,85~89세,계,76,1101067,창신1동,11110670
창신1동,85~89세,한국인,76,1101067,창신1동,11110670
창신1동,85~89세,외국인,0,1101067,창신1동,11110670
창신1동,90~94세,계,21,1101067,창신1동,11110670
창신1동,90~94세,한국인,20,1101067,창신1동,11110670
창신1동,90~94세,외국인,1,1101067,창신1동,11110670
창신1동,95~99세,계,3,1101067,창신1동,11110670
창신1동,95~99세,한국인,3,1101067,창신1동,11110670
창신1동,95~99세,외국인,0,1101067,창신1동,11110670
창신1동,100세 이상,계,0,1101067,창신1동,11110670
창신1동,100세 이상,한국인,0,1101067,창신1동,11110670
창신1동,100세 이상,외국인,0,1101067,창신1동,11110670
창신2동,계,계,8760,1101068,창신2동,11110680
창신2동,계,한국인,7650,1101068,창신2동,11110680
창신2동,계,외국인,1110,1101068,창신2동,11110680
창신2동,0~4세,계,98,1101068,창신2동,11110680
창신2동,0~4세,한국인,79,1101068,창신2동,11110680
창신2동,0~4세,외국인,19,1101068,창신2동,11110680
창신2동,5~9세,계,105,1101068,창신2동,11110680
창신2동,5~9세,한국인,94,1101068,창신2동,11110680
창신2동,5~9세,외국인,11,1101068,창신2동,11110680
창신2동,10~14세,계,159,1101068,창신2동,11110680
창신2동,10~14세,한국인,153,1101068,창신2동,11110680
